Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,SalesPerQuantity,SalesAfterDiscount
2015-08-09,8/12/2015,First Class,Consumer,United States,New York City,New York,East,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,382.806,9.0,0.4,-153.1224,42.534,153.1224
2015-08-09,8/12/2015,First Class,Consumer,United States,New York City,New York,East,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",41.96,2.0,0.0,2.9372,20.98,0.0
2015-08-09,8/12/2015,First Class,Consumer,United States,New York City,New York,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1217.568,2.0,0.2,456.588,608.784,243.5136
2015-08-09,8/12/2015,First Class,Consumer,United States,New York City,New York,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3.0,0.0,18.3456,15.68,0.0
2015-08-09,8/12/2015,First Class,Consumer,United States,New York City,New York,East,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2.0,0.0,2.9568,3.08,0.0
2015-08-09,8/12/2015,First Class,Consumer,United States,New York City,New York,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,979.95,5.0,0.0,274.386,195.99,0.0
2015-08-09,8/12/2015,First Class,Consumer,United States,New York City,New York,East,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,143.7,3.0,0.0,68.976,47.9,0.0
2015-08-09,8/12/2015,First Class,Consumer,United States,New York City,New York,East,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,3.0,0.0,5.0055,3.5500000000000003,0.0
2015-08-09,8/12/2015,First Class,Consumer,United States,New York City,New York,East,TEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.8,4.0,0.0,34.692,61.95,0.0
2016-05-12,5/16/2016,Standard Class,Corporate,United States,Virginia Beach,Virginia,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,10.96,4.0,0.0,2.9592,2.74,0.0
2016-04-15,4/19/2016,Standard Class,Corporate,United States,Grapevine,Texas,Central,OFF-AR-10001221,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",33.488,7.0,0.2,5.8604,4.784,6.6976
2016-04-15,4/19/2016,Standard Class,Corporate,United States,Grapevine,Texas,Central,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,8.04,5.0,0.2,2.9145,1.6079999999999999,1.6079999999999999
2015-06-23,6/25/2015,Second Class,Consumer,United States,Olympia,Washington,West,TEC-PH-10004830,Technology,Phones,Pyle PRT45 Retro Home�Telephone,201.568,4.0,0.2,22.6764,50.392,40.31360000000001
2014-10-19,10/19/2014,Same Day,Consumer,United States,Los Angeles,California,West,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,13.44,3.0,0.0,6.5856,4.4799999999999995,0.0
2015-03-24,3/27/2015,First Class,Home Office,United States,Peoria,Illinois,Central,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,359.058,3.0,0.3,-35.9058,119.68599999999999,107.7174
2017-05-08,5/12/2017,Standard Class,Consumer,United States,Columbus,Ohio,East,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,47.992,2.0,0.3,-2.0568,23.996,14.397599999999999
2017-10-16,10/18/2017,First Class,Corporate,United States,New York City,New York,East,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,547.3,13.0,0.0,175.136,42.099999999999994,0.0
2017-11-19,11/21/2017,Second Class,Consumer,United States,Carrollton,Texas,Central,OFF-PA-10000308,Office Supplies,Paper,Xerox 1901,16.896,4.0,0.2,5.28,4.224,3.3792000000000004
2017-11-19,11/21/2017,Second Class,Consumer,United States,Carrollton,Texas,Central,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,6.672,1.0,0.2,0.5004,6.672,1.3344
2017-11-19,11/21/2017,Second Class,Consumer,United States,Carrollton,Texas,Central,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.136,4.0,0.2,8.6744,24.784,19.8272
2017-11-19,11/21/2017,Second Class,Consumer,United States,Carrollton,Texas,Central,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.992,2.0,0.6,-13.993,7.996,9.5952
2016-05-08,5/13/2016,Second Class,Corporate,United States,Dover,Delaware,East,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",211.96,2.0,0.0,42.392,105.98,0.0
2016-12-11,12/17/2016,Standard Class,Consumer,United States,Smyrna,Tennessee,South,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,6.672,3.0,0.2,1.668,2.2239999999999998,1.3344
2017-11-30,12/4/2017,Standard Class,Consumer,United States,Newark,Delaware,East,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",155.94,6.0,0.0,45.2226,25.99,0.0
2016-04-19,4/24/2016,Second Class,Consumer,United States,Los Angeles,California,West,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,39.96,5.0,0.2,12.987,7.992,7.992000000000001
2016-04-19,4/24/2016,Second Class,Consumer,United States,Los Angeles,California,West,OFF-AR-10000823,Office Supplies,Art,Newell 307,5.46,3.0,0.0,1.5288,1.82,0.0
2016-04-19,4/24/2016,Second Class,Consumer,United States,Los Angeles,California,West,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.2,5.0,0.0,21.228,14.64,0.0
2016-04-19,4/24/2016,Second Class,Consumer,United States,Los Angeles,California,West,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",5.84,1.0,0.2,1.971,5.84,1.168
2016-04-19,4/24/2016,Second Class,Consumer,United States,Los Angeles,California,West,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,4.0,0.0,10.224,5.68,0.0
2016-04-19,4/24/2016,Second Class,Consumer,United States,Los Angeles,California,West,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,9.336,3.0,0.2,3.2676,3.112,1.8672000000000002
2014-05-26,5/30/2014,Standard Class,Corporate,United States,Los Angeles,California,West,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,290.666,2.0,0.15,27.3568,145.333,43.5999
2014-05-26,5/30/2014,Standard Class,Corporate,United States,Los Angeles,California,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,201.584,2.0,0.2,20.1584,100.792,40.3168
2014-05-26,5/30/2014,Standard Class,Corporate,United States,Los Angeles,California,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,83.984,2.0,0.2,31.494,41.992,16.7968
2017-12-21,12/25/2017,Standard Class,Corporate,United States,Oakland,California,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,1000.02,7.0,0.0,290.0058,142.85999999999999,0.0
2016-03-15,3/19/2016,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,83.976,3.0,0.2,-13.6461,27.992,16.7952
2015-08-10,8/16/2015,Standard Class,Home Office,United States,Eagan,Minnesota,Central,OFF-LA-10002787,Office Supplies,Labels,Avery 480,3.75,1.0,0.0,1.8,3.75,0.0
2015-08-10,8/16/2015,Standard Class,Home Office,United States,Eagan,Minnesota,Central,OFF-LA-10002043,Office Supplies,Labels,Avery 489,41.4,4.0,0.0,19.872,10.35,0.0
2015-08-10,8/16/2015,Standard Class,Home Office,United States,Eagan,Minnesota,Central,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,29.79,3.0,0.0,12.5118,9.93,0.0
2016-09-10,9/14/2016,Second Class,Home Office,United States,New York City,New York,East,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,59.48,2.0,0.0,8.922,29.74,0.0
2016-09-10,9/14/2016,Second Class,Home Office,United States,New York City,New York,East,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",6.69,1.0,0.0,3.0774,6.69,0.0
2017-07-08,7/15/2017,Standard Class,Consumer,United States,Kent,Washington,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",198.46,2.0,0.0,99.23,99.23,0.0
2017-07-08,7/15/2017,Standard Class,Consumer,United States,Kent,Washington,West,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",786.48,8.0,0.0,385.3752,98.31,0.0
2017-07-08,7/15/2017,Standard Class,Consumer,United States,Kent,Washington,West,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",23.168,2.0,0.2,7.8192,11.584,4.6336
2017-07-08,7/15/2017,Standard Class,Consumer,United States,Kent,Washington,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,50.0,2.0,0.0,10.5,25.0,0.0
2015-12-19,12/24/2015,Standard Class,Consumer,United States,Los Angeles,California,West,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,675.96,5.0,0.2,84.495,135.192,135.192
2015-12-19,12/24/2015,Standard Class,Consumer,United States,Los Angeles,California,West,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1265.85,3.0,0.0,556.974,421.95,0.0
2015-11-16,11/22/2015,Standard Class,Home Office,United States,New York City,New York,East,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",523.25,5.0,0.0,141.2775,104.65,0.0
2015-09-24,9/30/2015,Standard Class,Consumer,United States,Lafayette,Louisiana,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,517.5,6.0,0.0,155.25,86.25,0.0
2017-06-21,6/25/2017,Second Class,Consumer,United States,Cleveland,Ohio,East,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",17.92,5.0,0.2,2.464,3.5840000000000005,3.5840000000000005
2017-06-21,6/25/2017,Second Class,Consumer,United States,Cleveland,Ohio,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,41.256,6.0,0.7,-34.38,6.876,28.879199999999997
2016-05-08,5/8/2016,Same Day,Consumer,United States,Cleveland,Ohio,East,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,1006.056,3.0,0.2,88.0299,335.35200000000003,201.21120000000002
2016-05-08,5/8/2016,Same Day,Consumer,United States,Cleveland,Ohio,East,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,10.688,2.0,0.2,3.7408,5.344,2.1376000000000004
2016-05-08,5/8/2016,Same Day,Consumer,United States,Cleveland,Ohio,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,10.368,2.0,0.2,3.6288,5.184,2.0736000000000003
2016-05-08,5/8/2016,Same Day,Consumer,United States,Cleveland,Ohio,East,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,25.12,2.0,0.2,1.57,12.56,5.024000000000001
2016-05-08,5/8/2016,Same Day,Consumer,United States,Cleveland,Ohio,East,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,58.112,2.0,0.2,7.264,29.056,11.6224
2014-11-26,12/2/2014,Standard Class,Consumer,United States,Tigard,Oregon,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,15.552,3.0,0.2,5.4432,5.184,3.1104000000000003
2014-11-26,12/2/2014,Standard Class,Consumer,United States,Tigard,Oregon,West,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,669.08,5.0,0.2,-167.27,133.816,133.816
2014-11-26,12/2/2014,Standard Class,Consumer,United States,Tigard,Oregon,West,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.336,4.0,0.2,-87.6672,109.584,87.66720000000001
2016-05-26,6/1/2016,Standard Class,Consumer,United States,Washington,District of Columbia,East,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),19.44,3.0,0.0,9.3312,6.48,0.0
2016-05-26,6/1/2016,Standard Class,Consumer,United States,Washington,District of Columbia,East,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,2.0,0.0,4.4344,4.82,0.0
2016-05-26,6/1/2016,Standard Class,Consumer,United States,Washington,District of Columbia,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.7,2.0,0.0,5.842,6.35,0.0
2016-05-26,6/1/2016,Standard Class,Consumer,United States,Washington,District of Columbia,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,3.0,0.0,17.3754,13.79,0.0
2014-11-29,12/4/2014,Standard Class,Corporate,United States,Skokie,Illinois,Central,OFF-FA-10003112,Office Supplies,Fasteners,Staples,12.624,2.0,0.2,3.945,6.312,2.5248000000000004
2015-03-19,3/20/2015,First Class,Corporate,United States,Seattle,Washington,West,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,1247.64,3.0,0.0,349.3392,415.88000000000005,0.0
2015-03-19,3/20/2015,First Class,Corporate,United States,Seattle,Washington,West,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,3149.93,7.0,0.0,1480.4671,449.98999999999995,0.0
2015-03-19,3/20/2015,First Class,Corporate,United States,Seattle,Washington,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,209.7,2.0,0.0,100.656,104.85,0.0
2015-11-01,11/3/2015,First Class,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,35.36,2.0,0.2,-3.094,17.68,7.072
2015-11-01,11/3/2015,First Class,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",3.168,2.0,0.2,-0.7128,1.584,0.6336
2015-09-26,9/29/2015,Second Class,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.104,6.0,0.7,-100.92,20.184,84.77279999999999
2015-09-26,9/29/2015,Second Class,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,45.894,1.0,0.4,-9.1788,45.894,18.3576
2014-08-29,8/29/2014,Same Day,Corporate,United States,San Francisco,California,West,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,109.92,2.0,0.0,53.8608,54.96,0.0
2014-08-29,8/29/2014,Same Day,Corporate,United States,San Francisco,California,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,13.36,2.0,0.0,6.4128,6.68,0.0
2017-11-18,11/21/2017,First Class,Consumer,United States,Seattle,Washington,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,169.68,6.0,0.0,45.8136,28.28,0.0
2017-11-18,11/21/2017,First Class,Consumer,United States,Seattle,Washington,West,TEC-AC-10003832,Technology,Accessories,Imation�16GB Mini TravelDrive USB 2.0�Flash Drive,132.52,4.0,0.0,54.3332,33.13,0.0
2017-11-18,11/21/2017,First Class,Consumer,United States,Seattle,Washington,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,2.96,2.0,0.0,1.4208,1.48,0.0
2017-11-18,11/21/2017,First Class,Consumer,United States,Seattle,Washington,West,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",8.448,2.0,0.2,2.9568,4.224,1.6896000000000002
2017-11-18,11/21/2017,First Class,Consumer,United States,Seattle,Washington,West,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,3.0,0.0,9.594,31.98,0.0
2014-05-12,5/15/2014,First Class,Consumer,United States,Milwaukee,Wisconsin,Central,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",34.79,7.0,0.0,10.7849,4.97,0.0
2017-01-20,1/26/2017,Standard Class,Consumer,United States,Los Angeles,California,West,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,160.776,3.0,0.2,10.0485,53.592000000000006,32.1552
2017-10-30,11/6/2017,Standard Class,Consumer,United States,Seattle,Washington,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",88.752,3.0,0.2,27.735,29.584,17.7504
2017-10-30,11/6/2017,Standard Class,Consumer,United States,Seattle,Washington,West,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,13.904,2.0,0.2,5.214,6.952,2.7808
2017-04-30,5/6/2017,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,677.58,5.0,0.4,-158.102,135.51600000000002,271.03200000000004
2017-04-30,5/6/2017,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,13.896,3.0,0.7,-9.264,4.632000000000001,9.7272
2016-11-24,11/26/2016,Second Class,Consumer,United States,Dallas,Texas,Central,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,41.92,5.0,0.2,3.668,8.384,8.384
2016-11-24,11/26/2016,Second Class,Consumer,United States,Dallas,Texas,Central,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,297.576,3.0,0.2,-7.4394,99.19200000000001,59.51520000000001
2016-11-24,11/26/2016,Second Class,Consumer,United States,Dallas,Texas,Central,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,4.344,3.0,0.2,0.8688,1.4480000000000002,0.8688000000000001
2016-11-24,11/26/2016,Second Class,Consumer,United States,Dallas,Texas,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,94.992,2.0,0.2,-2.3748,47.496,18.9984
2016-11-24,11/26/2016,Second Class,Consumer,United States,Dallas,Texas,Central,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,74.352,3.0,0.2,23.235,24.784000000000002,14.870400000000002
2016-11-24,11/26/2016,Second Class,Consumer,United States,Dallas,Texas,Central,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",14.04,3.0,0.2,1.5795,4.68,2.808
2015-01-10,1/15/2015,Standard Class,Consumer,United States,New York City,New York,East,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1018.104,4.0,0.4,-373.3048,254.526,407.24160000000006
2017-10-19,10/26/2017,Standard Class,Consumer,United States,Houston,Texas,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,16.68,3.0,0.2,5.2125,5.56,3.3360000000000003
2016-03-22,3/25/2016,First Class,Corporate,United States,North Las Vegas,Nevada,West,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,58.58,2.0,0.0,19.3314,29.29,0.0
2017-07-03,7/7/2017,Standard Class,Consumer,United States,Plano,Texas,Central,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,167.968,4.0,0.2,62.988,41.992,33.5936
2015-12-11,12/12/2015,First Class,Consumer,United States,Suffolk,Virginia,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",196.62,2.0,0.0,96.3438,98.31,0.0
2015-09-17,9/21/2015,Standard Class,Corporate,United States,Houston,Texas,Central,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,21.936,2.0,0.6,-10.4196,10.968,13.1616
2015-09-17,9/21/2015,Standard Class,Corporate,United States,Houston,Texas,Central,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,6.588,3.0,0.8,-10.2114,2.196,5.2704
2016-05-18,5/24/2016,Standard Class,Consumer,United States,San Francisco,California,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,104.28,3.0,0.0,26.07,34.76,0.0
2016-05-18,5/24/2016,Standard Class,Consumer,United States,San Francisco,California,West,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),17.94,3.0,0.0,8.7906,5.98,0.0
2014-09-07,9/13/2014,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",64.784,1.0,0.2,-14.5764,64.784,12.956800000000001
